Product_ID,Product_Name,Size,Packaging_Quantity,Purchase_Price,GST_Percentage,Landed_Cost,Selling_Price,Customer_ID,Customer_Type,City,State,Order_ID,Order_Date,Sales_Channel,Quantity_Sold,Current_Stock,Restock_Priority,Delivery_Status
P006,Catering Box,250ML,1000,1.28,18,1.51,2.2,C159,New,Delhi,Delhi,O01129,18-07-2025,Distributor,1090,421,1,In Transit
P009,Round Container,500ML,500,2.24,18,2.64,3.29,C184,Returning,Bangalore,Karnataka,O01130,11-07-2025,Distributor,1720,2528,4,On Time
P005,Storage Box,750ML,1000,2.66,18,3.14,4.14,C174,New,Hyderabad,Telangana,O01131,18-02-2025,Direct,872,524,1,On Time
P009,Round Container,500ML,1500,2.37,18,2.8,3.45,C067,New,Aurangabad,Maharashtra,O01132,25-11-2025,Direct,605,2598,5,Delayed
P009,Round Container,750ML,1500,2.61,18,3.08,3.91,C069,New,Indore,Madhya Pradesh,O01133,27-09-2025,Distributor,1054,3716,6,Delayed
P007,Sauce Box,375ML,500,1.73,18,2.04,2.61,C170,Returning,Pune,Maharashtra,O01134,15-04-2025,Direct,735,1942,5,On Time
P008,Square Box,1000ML,500,3.13,18,3.69,4.54,C160,Returning,Pune,Maharashtra,O01135,11-09-2025,Direct,1765,316,1,In Transit
P006,Catering Box,250ML,2000,1.34,18,1.58,2.25,C075,New,Indore,Madhya Pradesh,O01136,14-05-2025,Distributor,1753,3001,3,In Transit
P001,Hinged Box,375ML,1500,1.67,18,1.97,2.99,C097,New,Bangalore,Karnataka,O01137,28-02-2025,Distributor,1563,3428,6,In Transit
P002,Hinged Box HL,375ML,1500,1.85,18,2.18,2.81,C084,New,Mumbai,Maharashtra,O01138,12-08-2025,Distributor,105,4959,4,In Transit
P002,Hinged Box HL,500ML,2000,1.95,18,2.3,3.53,C154,Returning,Aurangabad,Maharashtra,O01139,14-11-2025,Direct,638,3272,5,Delayed
P005,Storage Box,500ML,1000,2.19,18,2.58,3.19,C124,New,Mumbai,Maharashtra,O01140,01-01-2025,Distributor,1074,1393,5,In Transit
P007,Sauce Box,1000ML,500,2.99,18,3.53,4.36,C044,New,Mumbai,Maharashtra,O01141,25-05-2025,Distributor,1344,2519,6,In Transit
P010,Takeaway Box,750ML,2000,2.79,18,3.29,4.09,C177,New,Hyderabad,Telangana,O01142,19-09-2025,Direct,484,1291,6,Delayed
P006,Catering Box,250ML,1500,1.43,18,1.69,2.42,C184,Returning,Nagpur,Maharashtra,O01143,02-02-2025,Distributor,877,3201,4,On Time
P005,Storage Box,750ML,500,2.25,18,2.65,3.93,C116,New,Delhi,Delhi,O01144,08-03-2025,Direct,1242,1490,1,Delayed
P004,Meal Box,375ML,2000,1.88,18,2.22,2.97,C101,Returning,Indore,Madhya Pradesh,O01145,14-11-2025,Distributor,370,2127,3,In Transit
P004,Meal Box,250ML,2000,1.55,18,1.83,2.24,C128,New,Bangalore,Karnataka,O01146,17-04-2025,Direct,124,1017,4,On Time
P004,Meal Box,375ML,2000,1.76,18,2.08,2.93,C051,New,Delhi,Delhi,O01147,04-07-2025,Direct,383,4492,1,On Time
P010,Takeaway Box,250ML,2000,1.48,18,1.75,2.45,C087,Returning,Pune,Maharashtra,O01148,12-01-2025,Direct,886,890,3,Delayed
P005,Storage Box,375ML,1000,1.65,18,1.95,2.91,C008,Returning,Indore,Madhya Pradesh,O01149,15-09-2025,Distributor,888,2104,3,In Transit
P004,Meal Box,1000ML,2000,2.99,18,3.53,4.93,C076,Returning,Nashik,Maharashtra,O01150,06-04-2025,Distributor,149,1245,5,Delayed
P005,Storage Box,250ML,2000,1.53,18,1.81,2.4,C061,New,Aurangabad,Maharashtra,O01151,08-07-2025,Distributor,326,3438,5,In Transit
P004,Meal Box,500ML,1000,1.91,18,2.25,3.46,C042,New,Indore,Madhya Pradesh,O01152,14-06-2025,Direct,601,4303,2,On Time
P004,Meal Box,750ML,1000,2.73,18,3.22,3.94,C013,Returning,Aurangabad,Maharashtra,O01153,20-01-2025,Distributor,596,3519,1,Delayed
P001,Hinged Box,375ML,500,1.47,18,1.73,2.68,C109,Returning,Ahmedabad,Gujarat,O01154,05-11-2025,Distributor,1533,4733,4,On Time
P007,Sauce Box,375ML,1000,1.69,18,1.99,2.94,C161,Returning,Pune,Maharashtra,O01155,29-11-2025,Direct,1847,599,3,Delayed
P002,Hinged Box HL,750ML,1000,2.6,18,3.07,3.76,C075,New,Nashik,Maharashtra,O01156,25-05-2025,Distributor,791,2097,5,On Time
P003,Food Container,375ML,1000,1.7,18,2.01,2.91,C143,New,Nagpur,Maharashtra,O01157,25-01-2025,Direct,216,3965,4,Delayed
P001,Hinged Box,375ML,2000,1.75,18,2.06,2.74,C071,Returning,Mumbai,Maharashtra,O01158,01-01-2025,Direct,1920,4114,3,On Time
P008,Square Box,750ML,2000,2.26,18,2.67,3.61,C054,Returning,Indore,Madhya Pradesh,O01159,18-02-2025,Direct,1048,4439,3,In Transit
P010,Takeaway Box,250ML,1000,1.76,18,2.08,2.58,C028,New,Nashik,Maharashtra,O01160,22-11-2025,Direct,1790,3150,5,In Transit
P006,Catering Box,1000ML,500,2.64,18,3.12,4.66,C160,New,Pune,Maharashtra,O01161,28-09-2025,Distributor,1113,4430,2,In Transit
P005,Storage Box,250ML,1500,1.45,18,1.71,2.44,C049,New,Mumbai,Maharashtra,O01162,08-12-2025,Direct,643,3376,3,In Transit
P007,Sauce Box,375ML,500,1.69,18,1.99,2.64,C194,New,Pune,Maharashtra,O01163,14-09-2025,Distributor,1468,12,3,On Time
P002,Hinged Box HL,250ML,500,1.62,18,1.91,2.45,C030,New,Pune,Maharashtra,O01164,19-02-2025,Distributor,183,395,3,In Transit
P009,Round Container,375ML,1500,1.92,18,2.27,2.9,C012,New,Nagpur,Maharashtra,O01165,18-06-2025,Distributor,586,3493,2,On Time
P009,Round Container,750ML,500,2.27,18,2.68,3.72,C087,New,Indore,Madhya Pradesh,O01166,28-09-2025,Distributor,1743,403,3,On Time
P010,Takeaway Box,750ML,500,2.56,18,3.02,3.81,C071,New,Nashik,Maharashtra,O01167,07-12-2025,Direct,1787,586,5,In Transit
P009,Round Container,750ML,2000,2.24,18,2.64,3.66,C051,Returning,Delhi,Delhi,O01168,25-10-2025,Distributor,1181,3327,3,In Transit
P010,Takeaway Box,250ML,1500,1.6,18,1.89,2.3,C088,Returning,Aurangabad,Maharashtra,O01169,06-09-2025,Distributor,544,1232,4,Delayed
P009,Round Container,500ML,500,2.16,18,2.55,3.42,C181,New,Delhi,Delhi,O01170,27-05-2025,Distributor,166,2851,4,On Time
P008,Square Box,750ML,1500,2.47,18,2.91,4.07,C017,New,Hyderabad,Telangana,O01171,30-10-2025,Direct,925,4543,1,On Time
P010,Takeaway Box,1000ML,1000,2.74,18,3.23,4.96,C069,Returning,Hyderabad,Telangana,O01172,13-12-2025,Direct,688,372,2,Delayed
P005,Storage Box,250ML,2000,1.47,18,1.73,2.45,C164,Returning,Pune,Maharashtra,O01173,24-05-2025,Distributor,1869,2793,4,In Transit
P010,Takeaway Box,250ML,1500,1.34,18,1.58,2.26,C115,New,Hyderabad,Telangana,O01174,02-08-2025,Direct,205,3764,3,In Transit
P008,Square Box,500ML,500,2.27,18,2.68,3.37,C080,New,Pune,Maharashtra,O01175,08-07-2025,Direct,1452,588,5,Delayed
P003,Food Container,375ML,1500,2.01,18,2.37,2.97,C031,Returning,Bangalore,Karnataka,O01176,23-09-2025,Direct,725,2450,3,On Time
P001,Hinged Box,500ML,1500,2.07,18,2.44,3.16,C164,New,Pune,Maharashtra,O01177,12-12-2025,Direct,1085,1089,6,On Time
P007,Sauce Box,500ML,1000,1.97,18,2.32,3.51,C111,New,Indore,Madhya Pradesh,O01178,15-11-2025,Distributor,806,675,4,In Transit
P007,Sauce Box,375ML,500,1.61,18,1.9,2.61,C165,New,Nagpur,Maharashtra,O01179,26-05-2025,Direct,1025,4261,1,In Transit
P008,Square Box,375ML,500,1.84,18,2.17,2.84,C096,New,Nashik,Maharashtra,O01180,05-02-2025,Direct,137,1663,4,Delayed
P008,Square Box,375ML,2000,1.61,18,1.9,2.84,C072,New,Nagpur,Maharashtra,O01181,10-01-2025,Direct,470,591,4,On Time
P006,Catering Box,500ML,1500,1.85,18,2.18,3.13,C075,Returning,Ahmedabad,Gujarat,O01182,06-10-2025,Direct,1990,380,3,On Time
P007,Sauce Box,750ML,500,2.16,18,2.55,3.83,C197,New,Nashik,Maharashtra,O01183,20-07-2025,Direct,874,4041,1,In Transit
P005,Storage Box,375ML,500,1.61,18,1.9,2.64,C071,New,Ahmedabad,Gujarat,O01184,01-08-2025,Direct,1992,3583,4,Delayed
P006,Catering Box,250ML,500,1.56,18,1.84,2.26,C094,Returning,Delhi,Delhi,O01185,03-08-2025,Direct,1794,400,2,Delayed
P003,Food Container,375ML,500,1.98,18,2.34,2.97,C026,New,Delhi,Delhi,O01186,10-01-2025,Distributor,1018,1401,3,Delayed
P003,Food Container,1000ML,1500,2.53,18,2.99,4.56,C047,New,Aurangabad,Maharashtra,O01187,14-02-2025,Distributor,1767,2639,3,On Time
P008,Square Box,250ML,1500,1.42,18,1.68,2.39,C040,Returning,Nagpur,Maharashtra,O01188,16-01-2025,Distributor,1813,301,4,In Transit
P010,Takeaway Box,250ML,1000,1.56,18,1.84,2.54,C199,Returning,Hyderabad,Telangana,O01189,19-07-2025,Distributor,1826,1631,3,In Transit
P004,Meal Box,1000ML,500,3.16,18,3.73,4.75,C042,Returning,Nashik,Maharashtra,O01190,12-07-2025,Direct,1570,542,4,On Time
P002,Hinged Box HL,500ML,1500,1.9,18,2.24,3.09,C128,Returning,Bangalore,Karnataka,O01191,07-03-2025,Distributor,1847,1777,6,Delayed
P005,Storage Box,375ML,1500,2,18,2.36,2.92,C019,Returning,Hyderabad,Telangana,O01192,06-07-2025,Distributor,917,3749,6,In Transit
P001,Hinged Box,750ML,2000,2.83,18,3.34,4.14,C109,New,Indore,Madhya Pradesh,O01193,15-10-2025,Distributor,1189,3234,2,In Transit
P005,Storage Box,250ML,1500,1.71,18,2.02,2.52,C178,Returning,Delhi,Delhi,O01194,08-06-2025,Direct,1142,4519,6,Delayed
P008,Square Box,250ML,1000,1.5,18,1.77,2.3,C069,New,Nashik,Maharashtra,O01195,11-02-2025,Direct,1178,2226,3,On Time
P004,Meal Box,1000ML,1000,3.08,18,3.63,4.86,C168,New,Delhi,Delhi,O01196,10-06-2025,Distributor,537,112,2,In Transit
P006,Catering Box,500ML,2000,2.08,18,2.45,3.49,C077,New,Nashik,Maharashtra,O01197,14-09-2025,Distributor,1682,2424,4,In Transit
P010,Takeaway Box,750ML,1000,2.53,18,2.99,4.06,C015,Returning,Hyderabad,Telangana,O01198,17-07-2025,Direct,1980,1251,3,On Time
P007,Sauce Box,375ML,500,1.84,18,2.17,2.74,C067,Returning,Indore,Madhya Pradesh,O01199,22-08-2025,Distributor,770,1089,5,Delayed
P002,Hinged Box HL,750ML,1000,2.48,18,2.93,4,C078,Returning,Mumbai,Maharashtra,O01200,09-05-2025,Direct,1754,1392,6,In Transit
P005,Storage Box,500ML,500,1.66,18,1.96,3.01,C117,New,Hyderabad,Telangana,O01201,29-04-2025,Distributor,424,3943,5,Delayed
P010,Takeaway Box,750ML,1500,2.39,18,2.82,3.64,C140,New,Hyderabad,Telangana,O01202,22-07-2025,Direct,143,4405,4,Delayed
P008,Square Box,250ML,1500,1.41,18,1.66,2.37,C148,New,Nagpur,Maharashtra,O01203,30-06-2025,Direct,1091,1423,4,Delayed
P008,Square Box,1000ML,2000,3.14,18,3.71,4.8,C134,Returning,Mumbai,Maharashtra,O01204,02-05-2025,Distributor,1811,1294,4,In Transit
P007,Sauce Box,750ML,1000,2.54,18,3,3.73,C116,New,Bangalore,Karnataka,O01205,11-01-2025,Distributor,1464,4968,1,In Transit
P007,Sauce Box,250ML,1500,1.47,18,1.73,2.5,C162,Returning,Nashik,Maharashtra,O01206,14-12-2025,Distributor,1695,2771,2,On Time
P009,Round Container,375ML,1500,1.82,18,2.15,2.73,C029,New,Pune,Maharashtra,O01207,21-10-2025,Distributor,533,2340,3,Delayed
P009,Round Container,1000ML,1000,2.9,18,3.42,4.58,C063,New,Mumbai,Maharashtra,O01208,22-08-2025,Direct,101,520,1,Delayed
P003,Food Container,1000ML,1500,2.92,18,3.45,4.68,C169,New,Indore,Madhya Pradesh,O01209,02-09-2025,Distributor,772,1314,2,On Time
P007,Sauce Box,375ML,1500,1.72,18,2.03,2.74,C070,Returning,Delhi,Delhi,O01210,17-12-2025,Direct,451,2935,1,In Transit
P007,Sauce Box,250ML,2000,1.56,18,1.84,2.35,C008,Returning,Indore,Madhya Pradesh,O01211,24-01-2025,Distributor,1286,915,5,In Transit
P002,Hinged Box HL,1000ML,1000,2.61,18,3.08,4.61,C041,New,Delhi,Delhi,O01212,16-11-2025,Direct,764,818,2,Delayed
P006,Catering Box,1000ML,1500,3.03,18,3.58,4.8,C185,New,Ahmedabad,Gujarat,O01213,11-01-2025,Distributor,1694,723,5,In Transit
P006,Catering Box,500ML,1500,2.33,18,2.75,3.34,C172,New,Mumbai,Maharashtra,O01214,02-11-2025,Direct,1377,2607,1,In Transit
P010,Takeaway Box,375ML,1500,1.77,18,2.09,2.78,C023,New,Aurangabad,Maharashtra,O01215,27-06-2025,Direct,980,1725,2,On Time
P006,Catering Box,750ML,500,2.31,18,2.73,3.96,C080,Returning,Nashik,Maharashtra,O01216,22-04-2025,Direct,1416,2955,3,On Time
P009,Round Container,375ML,1500,1.81,18,2.14,2.87,C143,Returning,Nagpur,Maharashtra,O01217,25-05-2025,Direct,377,879,3,In Transit
P009,Round Container,375ML,2000,1.96,18,2.31,2.91,C174,New,Nashik,Maharashtra,O01218,08-04-2025,Direct,454,4301,4,On Time
P005,Storage Box,1000ML,1000,2.76,18,3.26,4.48,C148,Returning,Aurangabad,Maharashtra,O01219,24-05-2025,Distributor,1686,1249,5,Delayed
P007,Sauce Box,750ML,500,2.41,18,2.84,4.05,C144,Returning,Mumbai,Maharashtra,O01220,21-11-2025,Distributor,860,3424,2,Delayed
P001,Hinged Box,375ML,1000,1.87,18,2.21,2.7,C036,Returning,Mumbai,Maharashtra,O01221,21-02-2025,Direct,1247,1935,4,In Transit
P005,Storage Box,375ML,500,1.83,18,2.16,2.86,C163,New,Nashik,Maharashtra,O01222,12-01-2025,Direct,1592,2255,5,Delayed
P003,Food Container,750ML,1000,2.47,18,2.91,3.85,C044,New,Ahmedabad,Gujarat,O01223,11-03-2025,Direct,1649,1246,2,Delayed
P003,Food Container,1000ML,1000,3.2,18,3.78,4.98,C067,Returning,Nagpur,Maharashtra,O01224,05-01-2025,Direct,979,4292,4,In Transit
P004,Meal Box,1000ML,1500,2.52,18,2.97,4.23,C100,New,Mumbai,Maharashtra,O01225,07-06-2025,Direct,1222,4730,4,On Time
P009,Round Container,250ML,1500,1.57,18,1.85,2.48,C185,Returning,Mumbai,Maharashtra,O01226,07-03-2025,Direct,1125,3084,6,On Time
P006,Catering Box,250ML,1000,1.5,18,1.77,2.45,C132,New,Bangalore,Karnataka,O01227,21-05-2025,Distributor,203,121,6,On Time
P005,Storage Box,750ML,1500,2.35,18,2.77,3.91,C039,New,Aurangabad,Maharashtra,O01228,06-03-2025,Distributor,562,2336,6,On Time
P002,Hinged Box HL,1000ML,2000,2.41,18,2.84,4.36,C117,New,Mumbai,Maharashtra,O01229,09-03-2025,Direct,1521,3874,1,On Time
P002,Hinged Box HL,1000ML,2000,3.18,18,3.75,4.61,C186,New,Nagpur,Maharashtra,O01230,22-01-2025,Direct,1634,1220,2,In Transit
P009,Round Container,500ML,1500,2.15,18,2.54,3.12,C106,New,Hyderabad,Telangana,O01231,15-08-2025,Distributor,1629,2462,6,On Time
P004,Meal Box,500ML,1500,2.29,18,2.7,3.57,C070,New,Nagpur,Maharashtra,O01232,16-03-2025,Distributor,651,2486,6,On Time
P010,Takeaway Box,500ML,1000,2.13,18,2.51,3.07,C101,New,Ahmedabad,Gujarat,O01233,07-07-2025,Distributor,1138,1725,5,In Transit
P001,Hinged Box,1000ML,1000,2.63,18,3.1,4.72,C179,New,Hyderabad,Telangana,O01234,16-08-2025,Direct,548,3632,4,In Transit
P002,Hinged Box HL,375ML,1000,1.7,18,2.01,2.87,C129,New,Indore,Madhya Pradesh,O01235,15-03-2025,Distributor,1975,37,1,On Time
P003,Food Container,1000ML,500,3.18,18,3.75,4.62,C146,New,Hyderabad,Telangana,O01236,17-05-2025,Distributor,1219,1736,6,On Time
P004,Meal Box,750ML,2000,2.81,18,3.32,4.05,C102,New,Indore,Madhya Pradesh,O01237,29-09-2025,Direct,510,4640,3,On Time
P002,Hinged Box HL,1000ML,1000,2.36,18,2.78,4.26,C137,New,Nashik,Maharashtra,O01238,16-04-2025,Distributor,1984,4174,5,Delayed
P009,Round Container,250ML,500,1.56,18,1.84,2.24,C148,Returning,Aurangabad,Maharashtra,O01239,04-12-2025,Direct,1876,710,5,In Transit
P002,Hinged Box HL,1000ML,500,3.18,18,3.75,4.68,C055,New,Hyderabad,Telangana,O01240,13-06-2025,Direct,1483,2871,5,On Time
P009,Round Container,500ML,2000,2.28,18,2.69,3.33,C137,Returning,Hyderabad,Telangana,O01241,08-03-2025,Direct,543,4445,4,On Time
P006,Catering Box,750ML,1500,2.14,18,2.53,3.84,C168,New,Delhi,Delhi,O01242,13-10-2025,Distributor,1239,2354,4,On Time
P004,Meal Box,750ML,500,2.48,18,2.93,4.04,C135,New,Hyderabad,Telangana,O01243,05-01-2025,Direct,1311,2521,5,On Time
P001,Hinged Box,750ML,2000,2.54,18,3,3.8,C018,Returning,Aurangabad,Maharashtra,O01244,14-02-2025,Distributor,395,2899,3,In Transit
P007,Sauce Box,500ML,1500,2.12,18,2.5,3.15,C103,Returning,Mumbai,Maharashtra,O01245,20-02-2025,Distributor,152,39,1,On Time
P010,Takeaway Box,750ML,2000,2.59,18,3.06,3.94,C184,Returning,Bangalore,Karnataka,O01246,04-07-2025,Direct,568,869,5,Delayed
P004,Meal Box,1000ML,500,3.17,18,3.74,4.78,C020,New,Ahmedabad,Gujarat,O01247,14-12-2025,Direct,519,3762,2,Delayed
P002,Hinged Box HL,500ML,1000,2.02,18,2.38,3.19,C093,New,Mumbai,Maharashtra,O01248,16-07-2025,Distributor,529,709,1,In Transit
P003,Food Container,750ML,1500,2.39,18,2.82,4.05,C136,New,Pune,Maharashtra,O01249,31-03-2025,Distributor,81,3522,4,On Time
P007,Sauce Box,1000ML,2000,2.93,18,3.46,4.57,C160,New,Nashik,Maharashtra,O01250,12-04-2025,Direct,1112,1813,5,In Transit
P007,Sauce Box,500ML,1500,1.97,18,2.32,3.4,C101,New,Aurangabad,Maharashtra,O01251,28-08-2025,Direct,360,4883,2,In Transit
P010,Takeaway Box,375ML,1500,1.6,18,1.89,2.87,C141,New,Hyderabad,Telangana,O01252,10-02-2025,Distributor,1663,3988,3,On Time
P009,Round Container,750ML,2000,2.67,18,3.15,3.88,C122,New,Nagpur,Maharashtra,O01253,20-03-2025,Distributor,1538,2975,1,On Time
P008,Square Box,1000ML,1500,3.14,18,3.71,4.69,C186,New,Nashik,Maharashtra,O01254,22-10-2025,Direct,1490,3167,2,Delayed
P004,Meal Box,500ML,500,1.98,18,2.34,3.15,C168,Returning,Aurangabad,Maharashtra,O01255,02-05-2025,Distributor,1784,1683,1,On Time
P001,Hinged Box,500ML,500,2.07,18,2.44,3.26,C150,Returning,Delhi,Delhi,O01256,09-08-2025,Direct,219,3835,1,In Transit
P004,Meal Box,500ML,500,1.92,18,2.27,3.15,C159,Returning,Bangalore,Karnataka,O01257,15-11-2025,Direct,93,3924,3,On Time
P008,Square Box,500ML,1500,2.47,18,2.91,3.59,C104,Returning,Indore,Madhya Pradesh,O01258,08-04-2025,Distributor,1670,3956,3,Delayed
P006,Catering Box,500ML,2000,2.2,18,2.6,3.17,C069,Returning,Pune,Maharashtra,O01259,08-09-2025,Direct,102,2211,1,In Transit
P010,Takeaway Box,500ML,2000,2.23,18,2.63,3.59,C166,New,Hyderabad,Telangana,O01260,14-04-2025,Direct,1911,3591,5,On Time
P004,Meal Box,1000ML,1000,2.94,18,3.47,4.43,C155,Returning,Pune,Maharashtra,O01261,24-01-2025,Direct,271,2048,1,In Transit
P003,Food Container,500ML,2000,1.93,18,2.28,3.11,C107,Returning,Pune,Maharashtra,O01262,26-04-2025,Direct,1411,60,1,Delayed
P003,Food Container,750ML,500,2.14,18,2.53,3.77,C156,New,Bangalore,Karnataka,O01263,09-02-2025,Direct,684,257,4,In Transit
P004,Meal Box,375ML,500,1.88,18,2.22,2.77,C005,Returning,Nashik,Maharashtra,O01264,25-04-2025,Direct,1149,4221,2,In Transit
P007,Sauce Box,375ML,1000,1.65,18,1.95,2.88,C060,Returning,Indore,Madhya Pradesh,O01265,25-08-2025,Direct,1718,4189,1,Delayed
P006,Catering Box,750ML,1000,2.39,18,2.82,3.61,C002,Returning,Bangalore,Karnataka,O01266,02-11-2025,Direct,976,2289,2,In Transit
P006,Catering Box,750ML,2000,2.53,18,2.99,3.98,C015,Returning,Aurangabad,Maharashtra,O01267,12-09-2025,Distributor,924,3113,2,On Time
P006,Catering Box,500ML,1000,2.22,18,2.62,3.39,C105,New,Pune,Maharashtra,O01268,07-08-2025,Direct,665,2293,3,Delayed
P003,Food Container,500ML,1000,2.18,18,2.57,3.5,C177,Returning,Pune,Maharashtra,O01269,01-08-2025,Direct,328,448,3,Delayed
P007,Sauce Box,250ML,1000,1.49,18,1.76,2.56,C117,Returning,Nagpur,Maharashtra,O01270,20-04-2025,Direct,602,3860,3,Delayed
P008,Square Box,500ML,2000,2.25,18,2.65,3.3,C114,Returning,Delhi,Delhi,O01271,09-05-2025,Direct,541,1219,3,Delayed
P005,Storage Box,750ML,1000,2.49,18,2.94,3.82,C103,Returning,Hyderabad,Telangana,O01272,28-01-2025,Direct,193,2298,5,On Time
P008,Square Box,750ML,1000,2.38,18,2.81,3.71,C093,New,Nagpur,Maharashtra,O01273,28-04-2025,Distributor,1982,3888,4,On Time
P010,Takeaway Box,1000ML,1000,2.81,18,3.32,4.29,C192,New,Ahmedabad,Gujarat,O01274,15-06-2025,Direct,1064,550,2,Delayed
P002,Hinged Box HL,250ML,500,1.59,18,1.88,2.57,C050,Returning,Delhi,Delhi,O01275,15-11-2025,Distributor,535,2363,3,Delayed
P001,Hinged Box,750ML,1500,2.53,18,2.99,4.09,C015,Returning,Delhi,Delhi,O01276,25-12-2025,Direct,190,877,3,Delayed
P009,Round Container,750ML,2000,2.54,18,3,3.76,C170,New,Delhi,Delhi,O01277,30-04-2025,Direct,476,1692,4,In Transit
P005,Storage Box,375ML,2000,1.68,18,1.98,2.87,C013,New,Nashik,Maharashtra,O01278,12-12-2025,Distributor,356,3163,1,Delayed
P004,Meal Box,1000ML,500,3.2,18,3.78,4.59,C055,New,Pune,Maharashtra,O01279,17-07-2025,Distributor,860,4249,4,Delayed
P001,Hinged Box,750ML,2000,2.17,18,2.56,3.69,C115,New,Nagpur,Maharashtra,O01280,06-12-2025,Direct,607,1648,2,On Time
P006,Catering Box,375ML,1500,1.5,18,1.77,2.72,C008,Returning,Hyderabad,Telangana,O01281,11-08-2025,Distributor,1981,3779,2,On Time
P001,Hinged Box,750ML,1500,2.2,18,2.6,3.87,C099,Returning,Hyderabad,Telangana,O01282,11-04-2025,Distributor,443,2905,6,Delayed
P007,Sauce Box,500ML,2000,1.85,18,2.18,3.3,C158,Returning,Nashik,Maharashtra,O01283,23-01-2025,Distributor,1311,3716,5,On Time
P002,Hinged Box HL,1000ML,1500,3.43,18,4.05,4.99,C007,New,Nashik,Maharashtra,O01284,23-06-2025,Direct,1143,1676,2,In Transit
P006,Catering Box,375ML,1500,1.75,18,2.06,2.69,C141,New,Indore,Madhya Pradesh,O01285,23-01-2025,Direct,1789,3163,2,Delayed
P008,Square Box,375ML,2000,1.68,18,1.98,2.88,C027,Returning,Bangalore,Karnataka,O01286,21-03-2025,Direct,1184,755,1,In Transit
P003,Food Container,250ML,2000,1.53,18,1.81,2.25,C110,Returning,Nashik,Maharashtra,O01287,07-07-2025,Distributor,133,841,4,In Transit
P009,Round Container,500ML,1500,1.94,18,2.29,3.01,C092,Returning,Nagpur,Maharashtra,O01288,30-08-2025,Direct,258,2990,5,In Transit
P008,Square Box,375ML,500,1.98,18,2.34,2.85,C008,Returning,Indore,Madhya Pradesh,O01289,18-12-2025,Distributor,370,2368,5,Delayed
P008,Square Box,750ML,1500,2.76,18,3.26,4.2,C108,New,Pune,Maharashtra,O01290,21-06-2025,Distributor,1813,3663,3,In Transit
P010,Takeaway Box,500ML,1500,2.01,18,2.37,3.45,C136,Returning,Bangalore,Karnataka,O01291,20-09-2025,Distributor,854,3174,6,In Transit
P005,Storage Box,375ML,1000,1.76,18,2.08,2.7,C061,Returning,Bangalore,Karnataka,O01292,10-05-2025,Direct,1560,709,2,On Time
P001,Hinged Box,375ML,500,1.74,18,2.05,2.78,C110,New,Delhi,Delhi,O01293,24-04-2025,Direct,1351,2369,1,In Transit
P007,Sauce Box,1000ML,500,2.88,18,3.4,4.45,C023,New,Mumbai,Maharashtra,O01294,25-02-2025,Direct,537,4488,3,In Transit
P001,Hinged Box,250ML,1000,1.5,18,1.77,2.23,C193,Returning,Nashik,Maharashtra,O01295,19-03-2025,Distributor,826,4801,3,Delayed
P002,Hinged Box HL,750ML,1500,2.33,18,2.75,3.88,C170,Returning,Delhi,Delhi,O01296,13-07-2025,Direct,316,4500,3,Delayed
P010,Takeaway Box,1000ML,1000,3.07,18,3.62,4.71,C066,New,Aurangabad,Maharashtra,O01297,16-06-2025,Distributor,1842,1873,1,Delayed
P010,Takeaway Box,750ML,500,2.67,18,3.15,3.98,C187,New,Indore,Madhya Pradesh,O01298,31-01-2025,Distributor,1581,3384,1,In Transit
P005,Storage Box,500ML,1000,2.05,18,2.42,3.15,C134,New,Delhi,Delhi,O01299,04-01-2025,Distributor,1942,1003,6,On Time
P010,Takeaway Box,750ML,2000,2.46,18,2.9,4.13,C042,New,Pune,Maharashtra,O01300,10-09-2025,Distributor,1461,3826,1,On Time
P004,Meal Box,750ML,1000,2.68,18,3.16,3.97,C190,New,Ahmedabad,Gujarat,O01301,26-09-2025,Distributor,346,1277,3,Delayed
P003,Food Container,1000ML,1000,2.83,18,3.34,4.2,C009,New,Bangalore,Karnataka,O01302,05-02-2025,Distributor,1558,1044,2,Delayed
P002,Hinged Box HL,750ML,2000,2.39,18,2.82,4.09,C173,New,Aurangabad,Maharashtra,O01303,03-07-2025,Direct,388,4025,6,On Time
P005,Storage Box,750ML,2000,2.24,18,2.64,3.85,C045,New,Nashik,Maharashtra,O01304,01-03-2025,Distributor,1191,1695,3,On Time
P010,Takeaway Box,750ML,1500,2.47,18,2.91,3.98,C160,New,Aurangabad,Maharashtra,O01305,07-06-2025,Distributor,1362,822,2,In Transit
P010,Takeaway Box,500ML,2000,1.98,18,2.34,3.48,C128,Returning,Indore,Madhya Pradesh,O01306,26-03-2025,Direct,793,4495,5,On Time
